movie_id,title,genres,title_length,text_for_embedding,clean_text,text_length
3038,"Face in the Crowd, A (1957)",Drama,27,"Face in the Crowd, A (1957) Drama","Face in the Crowd, A (1957) Drama",33
3039,Trading Places (1983),Comedy,21,Trading Places (1983) Comedy,Trading Places (1983) Comedy,28
3040,Meatballs (1979),Comedy,16,Meatballs (1979) Comedy,Meatballs (1979) Comedy,23
3041,Meatballs Part II (1984),Comedy,24,Meatballs Part II (1984) Comedy,Meatballs Part II (1984) Comedy,31
3042,Meatballs III (1987),Comedy,20,Meatballs III (1987) Comedy,Meatballs III (1987) Comedy,27
3043,Meatballs 4 (1992),Comedy,18,Meatballs 4 (1992) Comedy,Meatballs 4 (1992) Comedy,25
3044,Dead Again (1991),Mystery|Romance|Thriller,17,"Dead Again (1991) Mystery,Romance,Thriller","Dead Again (1991) Mystery,Romance,Thriller",42
3045,Peter's Friends (1992),Comedy|Drama,22,"Peter's Friends (1992) Comedy,Drama","Peter's Friends (1992) Comedy,Drama",35
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,58,"Incredibly True Adventure of Two Girls in Love, The (1995) Comedy,Romance","Incredibly True Adventure of Two Girls in Love, The (1995) Comedy,Romance",73
3047,Experience Preferred... But Not Essential (1982),Drama,48,Experience Preferred... But Not Essential (1982) Drama,Experience Preferred... But Not Essential (1982) Drama,54
3048,Under the Rainbow (1981),Comedy,24,Under the Rainbow (1981) Comedy,Under the Rainbow (1981) Comedy,31
3049,How I Won the War (1967),Comedy|War,24,"How I Won the War (1967) Comedy,War","How I Won the War (1967) Comedy,War",35
3050,Light It Up (1999),Drama,18,Light It Up (1999) Drama,Light It Up (1999) Drama,24
3051,Anywhere But Here (1999),Drama,24,Anywhere But Here (1999) Drama,Anywhere But Here (1999) Drama,30
3052,Dogma (1999),Comedy,12,Dogma (1999) Comedy,Dogma (1999) Comedy,19
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,47,"Messenger: The Story of Joan of Arc, The (1999) Drama,War","Messenger: The Story of Joan of Arc, The (1999) Drama,War",57
3054,Pokémon: The First Movie (1998),Animation|Children's,31,"Pokémon: The First Movie (1998) Animation,Children's","Pokémon: The First Movie (1998) Animation,Children's",52
3055,Felicia's Journey (1999),Thriller,24,Felicia's Journey (1999) Thriller,Felicia's Journey (1999) Thriller,33
3056,Oxygen (1999),Thriller,13,Oxygen (1999) Thriller,Oxygen (1999) Thriller,22
3057,Where's Marlowe? (1999),Comedy,23,Where's Marlowe? (1999) Comedy,Where's Marlowe? (1999) Comedy,30
3058,"Ape, The (1940)",Horror|Sci-Fi,15,"Ape, The (1940) Horror,Sci-Fi","Ape, The (1940) Horror,Sci-Fi",29
3059,British Intelligence (1940),Drama,27,British Intelligence (1940) Drama,British Intelligence (1940) Drama,33
3060,"Commitments, The (1991)",Comedy|Drama,23,"Commitments, The (1991) Comedy,Drama","Commitments, The (1991) Comedy,Drama",36
3061,Holiday Inn (1942),Comedy|Musical,18,"Holiday Inn (1942) Comedy,Musical","Holiday Inn (1942) Comedy,Musical",33
3062,"Longest Day, The (1962)",Action|Drama|War,23,"Longest Day, The (1962) Action,Drama,War","Longest Day, The (1962) Action,Drama,War",40
3063,Poison Ivy (1992),Thriller,17,Poison Ivy (1992) Thriller,Poison Ivy (1992) Thriller,26
3064,Poison Ivy: New Seduction (1997),Thriller,32,Poison Ivy: New Seduction (1997) Thriller,Poison Ivy: New Seduction (1997) Thriller,41
3065,Ten Benny (1997),Drama,16,Ten Benny (1997) Drama,Ten Benny (1997) Drama,22
3066,Tora! Tora! Tora! (1970),War,24,Tora! Tora! Tora! (1970) War,Tora! Tora! Tora! (1970) War,28
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,48,"Women on the Verge of a Nervous Breakdown (1988) Comedy,Drama","Women on the Verge of a Nervous Breakdown (1988) Comedy,Drama",61
3068,"Verdict, The (1982)",Drama,19,"Verdict, The (1982) Drama","Verdict, The (1982) Drama",25
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,61,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972) Drama","Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972) Drama",67
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,66,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984) Adventure,Comedy,Sci-Fi","Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984) Adventure,Comedy,Sci-Fi",90
3071,Stand and Deliver (1987),Drama,24,Stand and Deliver (1987) Drama,Stand and Deliver (1987) Drama,30
3072,Moonstruck (1987),Comedy,17,Moonstruck (1987) Comedy,Moonstruck (1987) Comedy,24
3073,"Sandpiper, The (1965)",Drama|Romance,21,"Sandpiper, The (1965) Drama,Romance","Sandpiper, The (1965) Drama,Romance",35
3074,Jeremiah Johnson (1972),Western,23,Jeremiah Johnson (1972) Western,Jeremiah Johnson (1972) Western,31
3075,Repulsion (1965),Thriller,16,Repulsion (1965) Thriller,Repulsion (1965) Thriller,25
3076,Irma la Douce (1963),Comedy,20,Irma la Douce (1963) Comedy,Irma la Douce (1963) Comedy,27
3077,42 Up (1998),Documentary,12,42 Up (1998) Documentary,42 Up (1998) Documentary,24
3078,Liberty Heights (1999),Drama,22,Liberty Heights (1999) Drama,Liberty Heights (1999) Drama,28
3079,Mansfield Park (1999),Drama,21,Mansfield Park (1999) Drama,Mansfield Park (1999) Drama,27
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,56,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998) Drama,Sci-Fi","Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998) Drama,Sci-Fi",69
3081,Sleepy Hollow (1999),Horror|Romance,20,"Sleepy Hollow (1999) Horror,Romance","Sleepy Hollow (1999) Horror,Romance",35
3082,"World Is Not Enough, The (1999)",Action|Thriller,31,"World Is Not Enough, The (1999) Action,Thriller","World Is Not Enough, The (1999) Action,Thriller",47
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,48,"All About My Mother (Todo Sobre Mi Madre) (1999) Comedy,Drama","All About My Mother (Todo Sobre Mi Madre) (1999) Comedy,Drama",61
3084,Home Page (1999),Documentary,16,Home Page (1999) Documentary,Home Page (1999) Documentary,28
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,47,"Living Dead Girl, The (La Morte Vivante) (1982) Horror","Living Dead Girl, The (La Morte Vivante) (1982) Horror",54
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,70,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934) Comedy,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934) Comedy,77
3087,Scrooged (1988),Comedy,15,Scrooged (1988) Comedy,Scrooged (1988) Comedy,22
3088,Harvey (1950),Comedy,13,Harvey (1950) Comedy,Harvey (1950) Comedy,20
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,47,"Bicycle Thief, The (Ladri di biciclette) (1948) Drama","Bicycle Thief, The (Ladri di biciclette) (1948) Drama",53
3090,Matewan (1987),Drama,14,Matewan (1987) Drama,Matewan (1987) Drama,20
3091,Kagemusha (1980),Drama|War,16,"Kagemusha (1980) Drama,War","Kagemusha (1980) Drama,War",26
3092,Chushingura (1962),Drama,18,Chushingura (1962) Drama,Chushingura (1962) Drama,24
3093,McCabe & Mrs. Miller (1971),Drama|Western,27,"McCabe & Mrs. Miller (1971) Drama,Western","McCabe & Mrs. Miller (1971) Drama,Western",41
3094,Maurice (1987),Drama|Romance,14,"Maurice (1987) Drama,Romance","Maurice (1987) Drama,Romance",28
3095,"Grapes of Wrath, The (1940)",Drama,27,"Grapes of Wrath, The (1940) Drama","Grapes of Wrath, The (1940) Drama",33
3096,My Man Godfrey (1957),Comedy,21,My Man Godfrey (1957) Comedy,My Man Godfrey (1957) Comedy,28
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,34,"Shop Around the Corner, The (1940) Comedy,Romance","Shop Around the Corner, The (1940) Comedy,Romance",49
3098,"Natural, The (1984)",Drama,19,"Natural, The (1984) Drama","Natural, The (1984) Drama",25
3099,Shampoo (1975),Comedy|Romance,14,"Shampoo (1975) Comedy,Romance","Shampoo (1975) Comedy,Romance",29
3100,"River Runs Through It, A (1992)",Drama,31,"River Runs Through It, A (1992) Drama","River Runs Through It, A (1992) Drama",37
3101,Fatal Attraction (1987),Thriller,23,Fatal Attraction (1987) Thriller,Fatal Attraction (1987) Thriller,32
3102,Jagged Edge (1985),Thriller,18,Jagged Edge (1985) Thriller,Jagged Edge (1985) Thriller,27
3103,Stanley & Iris (1990),Drama|Romance,21,"Stanley & Iris (1990) Drama,Romance","Stanley & Iris (1990) Drama,Romance",35
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,19,"Midnight Run (1988) Action,Adventure,Comedy,Crime","Midnight Run (1988) Action,Adventure,Comedy,Crime",49
3105,Awakenings (1990),Drama,17,Awakenings (1990) Drama,Awakenings (1990) Drama,23
3106,Come See the Paradise (1990),Drama|Romance,28,"Come See the Paradise (1990) Drama,Romance","Come See the Paradise (1990) Drama,Romance",42
3107,Backdraft (1991),Action|Drama,16,"Backdraft (1991) Action,Drama","Backdraft (1991) Action,Drama",29
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,23,"Fisher King, The (1991) Comedy,Drama,Romance","Fisher King, The (1991) Comedy,Drama,Romance",44
3109,"River, The (1984)",Drama,17,"River, The (1984) Drama","River, The (1984) Drama",23
3110,Country (1984),Drama,14,Country (1984) Drama,Country (1984) Drama,20
3111,Places in the Heart (1984),Drama,26,Places in the Heart (1984) Drama,Places in the Heart (1984) Drama,32
3112,'Night Mother (1986),Drama,20,'Night Mother (1986) Drama,'Night Mother (1986) Drama,26
3113,End of Days (1999),Action|Thriller,18,"End of Days (1999) Action,Thriller","End of Days (1999) Action,Thriller",34
3114,Toy Story 2 (1999),Animation|Children's|Comedy,18,"Toy Story 2 (1999) Animation,Children's,Comedy","Toy Story 2 (1999) Animation,Children's,Comedy",46
3115,Flawless (1999),Drama,15,Flawless (1999) Drama,Flawless (1999) Drama,21
3116,Miss Julie (1999),Drama,17,Miss Julie (1999) Drama,Miss Julie (1999) Drama,23
3117,Ride with the Devil (1999),Drama|Romance|War,26,"Ride with the Devil (1999) Drama,Romance,War","Ride with the Devil (1999) Drama,Romance,War",44
3118,Tumbleweeds (1999),Drama,18,Tumbleweeds (1999) Drama,Tumbleweeds (1999) Drama,24
3119,Bay of Blood (Reazione a catena) (1971),Horror,39,Bay of Blood (Reazione a catena) (1971) Horror,Bay of Blood (Reazione a catena) (1971) Horror,46
3120,"Distinguished Gentleman, The (1992)",Comedy,35,"Distinguished Gentleman, The (1992) Comedy","Distinguished Gentleman, The (1992) Comedy",42
3121,"Hitch-Hiker, The (1953)",Film-Noir,23,"Hitch-Hiker, The (1953) Film-Noir","Hitch-Hiker, The (1953) Film-Noir",33
3122,Santa Fe Trail (1940),Drama|Romance|Western,21,"Santa Fe Trail (1940) Drama,Romance,Western","Santa Fe Trail (1940) Drama,Romance,Western",43
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,43,Spring Fever USA (a.k.a. Lauderdale) (1989) Comedy,Spring Fever USA (a.k.a. Lauderdale) (1989) Comedy,50
3124,Agnes Browne (1999),Comedy|Drama,19,"Agnes Browne (1999) Comedy,Drama","Agnes Browne (1999) Comedy,Drama",32
3125,"End of the Affair, The (1999)",Drama,29,"End of the Affair, The (1999) Drama","End of the Affair, The (1999) Drama",35
3126,"End of the Affair, The (1955)",Drama,29,"End of the Affair, The (1955) Drama","End of the Affair, The (1955) Drama",35
3127,Holy Smoke (1999),Drama,17,Holy Smoke (1999) Drama,Holy Smoke (1999) Drama,23
3128,"Map of the World, A (1999)",Drama,26,"Map of the World, A (1999) Drama","Map of the World, A (1999) Drama",32
3129,Sweet and Lowdown (1999),Comedy|Drama,24,"Sweet and Lowdown (1999) Comedy,Drama","Sweet and Lowdown (1999) Comedy,Drama",37
3130,Bonfire of the Vanities (1990),Comedy,30,Bonfire of the Vanities (1990) Comedy,Bonfire of the Vanities (1990) Comedy,37
3131,Broadway Damage (1997),Comedy,22,Broadway Damage (1997) Comedy,Broadway Damage (1997) Comedy,29
3132,Daddy Long Legs (1919),Comedy,22,Daddy Long Legs (1919) Comedy,Daddy Long Legs (1919) Comedy,29
3133,Go West (1925),Comedy,14,Go West (1925) Comedy,Go West (1925) Comedy,21
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,43,"Grand Illusion (Grande illusion, La) (1937) Drama,War","Grand Illusion (Grande illusion, La) (1937) Drama,War",53
3135,"Great Santini, The (1979)",Drama,25,"Great Santini, The (1979) Drama","Great Santini, The (1979) Drama",31
3136,"James Dean Story, The (1957)",Documentary,28,"James Dean Story, The (1957) Documentary","James Dean Story, The (1957) Documentary",40
3137,"Sea Wolves, The (1980)",Action|War,22,"Sea Wolves, The (1980) Action,War","Sea Wolves, The (1980) Action,War",33
3138,Stealing Home (1988),Drama,20,Stealing Home (1988) Drama,Stealing Home (1988) Drama,26
3139,Tarzan the Fearless (1933),Action|Adventure,26,"Tarzan the Fearless (1933) Action,Adventure","Tarzan the Fearless (1933) Action,Adventure",43
3140,"Three Ages, The (1923)",Comedy,22,"Three Ages, The (1923) Comedy","Three Ages, The (1923) Comedy",29
3141,"Two Jakes, The (1990)",Drama,21,"Two Jakes, The (1990) Drama","Two Jakes, The (1990) Drama",27
3142,U2: Rattle and Hum (1988),Documentary|Musical,25,"U2: Rattle and Hum (1988) Documentary,Musical","U2: Rattle and Hum (1988) Documentary,Musical",45
3143,Hell in the Pacific (1968),Drama|War,26,"Hell in the Pacific (1968) Drama,War","Hell in the Pacific (1968) Drama,War",36
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,29,"Glass Bottom Boat, The (1966) Comedy,Romance","Glass Bottom Boat, The (1966) Comedy,Romance",44
3145,"Cradle Will Rock, The (1999)",Drama,28,"Cradle Will Rock, The (1999) Drama","Cradle Will Rock, The (1999) Drama",34
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,33,Deuce Bigalow: Male Gigolo (1999) Comedy,Deuce Bigalow: Male Gigolo (1999) Comedy,40
3147,"Green Mile, The (1999)",Drama|Thriller,22,"Green Mile, The (1999) Drama,Thriller","Green Mile, The (1999) Drama,Thriller",37
3148,"Cider House Rules, The (1999)",Drama,29,"Cider House Rules, The (1999) Drama","Cider House Rules, The (1999) Drama",35
3149,Diamonds (1999),Mystery,15,Diamonds (1999) Mystery,Diamonds (1999) Mystery,23
3150,"War Zone, The (1999)",Drama,20,"War Zone, The (1999) Drama","War Zone, The (1999) Drama",26
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,24,"Bat Whispers, The (1930) Crime,Drama,Mystery","Bat Whispers, The (1930) Crime,Drama,Mystery",44
3152,"Last Picture Show, The (1971)",Drama,29,"Last Picture Show, The (1971) Drama","Last Picture Show, The (1971) Drama",35
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,32,"7th Voyage of Sinbad, The (1958) Action,Adventure,Fantasy","7th Voyage of Sinbad, The (1958) Action,Adventure,Fantasy",57
3154,Blood on the Sun (1945),Drama|War,23,"Blood on the Sun (1945) Drama,War","Blood on the Sun (1945) Drama,War",33
3155,Anna and the King (1999),Drama|Romance,24,"Anna and the King (1999) Drama,Romance","Anna and the King (1999) Drama,Romance",38
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,23,"Bicentennial Man (1999) Comedy,Drama,Sci-Fi","Bicentennial Man (1999) Comedy,Drama,Sci-Fi",43
3157,Stuart Little (1999),Children's|Comedy,20,"Stuart Little (1999) Children's,Comedy","Stuart Little (1999) Children's,Comedy",38
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,58,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999) Drama","Emperor and the Assassin, The (Jing ke ci qin wang) (1999) Drama",64
3159,Fantasia 2000 (1999),Animation|Children's|Musical,20,"Fantasia 2000 (1999) Animation,Children's,Musical","Fantasia 2000 (1999) Animation,Children's,Musical",49
3160,Magnolia (1999),Drama,15,Magnolia (1999) Drama,Magnolia (1999) Drama,21
3161,Onegin (1999),Drama,13,Onegin (1999) Drama,Onegin (1999) Drama,19
3162,Simpatico (1999),Comedy|Drama,16,"Simpatico (1999) Comedy,Drama","Simpatico (1999) Comedy,Drama",29
3163,Topsy-Turvy (1999),Drama,18,Topsy-Turvy (1999) Drama,Topsy-Turvy (1999) Drama,24
3164,"Alley Cats, The (1968)",Drama,22,"Alley Cats, The (1968) Drama","Alley Cats, The (1968) Drama",28
3165,Boiling Point (1993),Action|Drama,20,"Boiling Point (1993) Action,Drama","Boiling Point (1993) Action,Drama",33
3166,Brenda Starr (1989),Adventure,19,Brenda Starr (1989) Adventure,Brenda Starr (1989) Adventure,29
3167,Carnal Knowledge (1971),Drama,23,Carnal Knowledge (1971) Drama,Carnal Knowledge (1971) Drama,29
3168,Easy Rider (1969),Adventure|Drama,17,"Easy Rider (1969) Adventure,Drama","Easy Rider (1969) Adventure,Drama",33
3169,"Falcon and the Snowman, The (1984)",Drama,34,"Falcon and the Snowman, The (1984) Drama","Falcon and the Snowman, The (1984) Drama",40
3170,Hi-Yo Silver (1940),Western,19,Hi-Yo Silver (1940) Western,Hi-Yo Silver (1940) Western,27
3171,Room at the Top (1959),Drama,22,Room at the Top (1959) Drama,Room at the Top (1959) Drama,28
3172,Ulysses (Ulisse) (1954),Adventure,23,Ulysses (Ulisse) (1954) Adventure,Ulysses (Ulisse) (1954) Adventure,33
3173,Any Given Sunday (1999),Drama,23,Any Given Sunday (1999) Drama,Any Given Sunday (1999) Drama,29
3174,Man on the Moon (1999),Comedy|Drama,22,"Man on the Moon (1999) Comedy,Drama","Man on the Moon (1999) Comedy,Drama",35
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,19,"Galaxy Quest (1999) Adventure,Comedy,Sci-Fi","Galaxy Quest (1999) Adventure,Comedy,Sci-Fi",43
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,31,"Talented Mr. Ripley, The (1999) Drama,Mystery,Thriller","Talented Mr. Ripley, The (1999) Drama,Mystery,Thriller",54
3177,Next Friday (1999),Comedy,18,Next Friday (1999) Comedy,Next Friday (1999) Comedy,25
3178,"Hurricane, The (1999)",Drama,21,"Hurricane, The (1999) Drama","Hurricane, The (1999) Drama",27
3179,Angela's Ashes (1999),Drama,21,Angela's Ashes (1999) Drama,Angela's Ashes (1999) Drama,27
3180,Play it to the Bone (1999),Comedy|Drama,26,"Play it to the Bone (1999) Comedy,Drama","Play it to the Bone (1999) Comedy,Drama",39
3181,Titus (1999),Drama,12,Titus (1999) Drama,Titus (1999) Drama,18
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,59,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999) Documentary,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999) Documentary,71
3183,"Third Miracle, The (1999)",Drama,25,"Third Miracle, The (1999) Drama","Third Miracle, The (1999) Drama",31
3184,Montana (1998),Action|Comedy|Crime|Drama,14,"Montana (1998) Action,Comedy,Crime,Drama","Montana (1998) Action,Comedy,Crime,Drama",40
3185,Snow Falling on Cedars (1999),Drama,29,Snow Falling on Cedars (1999) Drama,Snow Falling on Cedars (1999) Drama,35
3186,"Girl, Interrupted (1999)",Drama,24,"Girl, Interrupted (1999) Drama","Girl, Interrupted (1999) Drama",30
3187,Trans (1998),Drama,12,Trans (1998) Drama,Trans (1998) Drama,18
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,44,"Life and Times of Hank Greenberg, The (1998) Documentary","Life and Times of Hank Greenberg, The (1998) Documentary",56
3189,My Dog Skip (1999),Comedy,18,My Dog Skip (1999) Comedy,My Dog Skip (1999) Comedy,25
3190,Supernova (2000),Adventure|Sci-Fi,16,"Supernova (2000) Adventure,Sci-Fi","Supernova (2000) Adventure,Sci-Fi",33
3191,"Quarry, The (1998)",Drama,18,"Quarry, The (1998) Drama","Quarry, The (1998) Drama",24
3192,"Terrorist, The (Malli) (1998)",Drama,29,"Terrorist, The (Malli) (1998) Drama","Terrorist, The (Malli) (1998) Drama",35
3193,Creature (1999),Documentary,15,Creature (1999) Documentary,Creature (1999) Documentary,27
3194,"Way We Were, The (1973)",Drama,23,"Way We Were, The (1973) Drama","Way We Were, The (1973) Drama",29
